StateAquaticToxins,UNIT_CODE,StateCiguatera,State,StateRegulation,StateSWShellfishConsumptionAdvisory,AdvisoryStateEPA,State_Full,ParkContact,Park,StateContaminationAdvisory,USFWS_TE,test,SuperintendentsCompendium,SpecialRegulation,Region,GeneralRegulation,ParkHomepage,AdvisoryPark,Fish,FishSpeciesState,Fishing,Coastal,StateFishConsumptionAdvisory,Species,FishSpeciesPark,lon,lat
https://www.google.com/search?q=North+Dakota+aquatic+toxins+fish+shellfish+advisory,THRO,https://www.google.com/search?q=North+Dakota+ciguatera+fish+shellfish+advisory,ND,"<a target=""_blank"" href=""http://gf.nd.gov/"">ND</a>",https://www.google.com/search?q=North+Dakota+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,North+Dakota+,https://www.nps.gov/THRO/contacts.htm,Theodore Roosevelt National Park,https://www.google.com/search?q=North+Dakota+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=ND&status=listed,No,https://www.nps.gov/THRO/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,MW,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/THRO,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FTHRO,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/THRO,https://www.google.com/search?q=fish+species+in+North+Dakota,https://www.nps.gov/THRO/planyourvisit/fishing.htm,0,https://www.google.com/search?q=North+Dakota+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/THRO,https://www.google.com/search?q=fish+species+in+Theodore+Roosevelt+National+Park,-103.45922269776923,46.953592060225446
https://www.google.com/search?q=Arizona+Utah+aquatic+toxins+fish+shellfish+advisory,GLCA,https://www.google.com/search?q=Arizona+Utah+ciguatera+fish+shellfish+advisory,"AZ, UT","<a target=""_blank"" href=""http://www.azgfd.gov/"">AZ</a>, <a target=""_blank"" href=""http://wildlife.utah.gov/dwr/"">UT</a>",https://www.google.com/search?q=Arizona+Utah+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Arizona+Utah+,https://www.nps.gov/GLCA/contacts.htm,Glen Canyon National Recreation Area,https://www.google.com/search?q=Arizona+Utah+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=AZ&status=listed,No,https://www.nps.gov/GLCA/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,IM,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/GLCA,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FGLCA,https://www.nps.gov/GLCA/learn/nature/fish.htm,https://www.google.com/search?q=fish+species+in+Arizona+Utah,https://www.nps.gov/GLCA/planyourvisit/fishing.htm,0,https://www.google.com/search?q=Arizona+Utah+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/GLCA,https://www.google.com/search?q=fish+species+in+Glen+Canyon+National+Recreation+Area,-110.8021275510456,37.397668147866796
https://www.google.com/search?q=Alabama+aquatic+toxins+fish+shellfish+advisory,LIRI,https://www.google.com/search?q=Alabama+ciguatera+fish+shellfish+advisory,AL,"<a target=""_blank"" href=""http://www.outdooralabama.com/"">AL</a>",https://www.google.com/search?q=Alabama+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Alabama+,https://www.nps.gov/LIRI/contacts.htm,Little River Canyon National Preserve,https://www.google.com/search?q=Alabama+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=AL&status=listed,No,https://www.nps.gov/LIRI/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,SE,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/LIRI,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FLIRI,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/LIRI,https://www.google.com/search?q=fish+species+in+Alabama,https://www.nps.gov/LIRI/planyourvisit/fishing.htm,0,https://www.google.com/search?q=Alabama+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/LIRI,https://www.google.com/search?q=fish+species+in+Little+River+Canyon+National+Preserve,-85.59724642218458,34.45190560006347
https://www.google.com/search?q=Wyoming+aquatic+toxins+fish+shellfish+advisory,FOLA,https://www.google.com/search?q=Wyoming+ciguatera+fish+shellfish+advisory,WY,"<a target=""_blank"" href=""http://wgfd.wyo.gov/web2011/home.aspx"">WY</a>",https://www.google.com/search?q=Wyoming+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Wyoming+,https://www.nps.gov/FOLA/contacts.htm,Fort Laramie National Historic Site,https://www.google.com/search?q=Wyoming+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=WY&status=listed,No,https://www.nps.gov/FOLA/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,IM,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/FOLA,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FFOLA,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/FOLA,https://www.google.com/search?q=fish+species+in+Wyoming,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/FOLA,0,https://www.google.com/search?q=Wyoming+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/FOLA,https://www.google.com/search?q=fish+species+in+Fort+Laramie+National+Historic+Site,-104.54591925387041,42.20302501569199
https://www.google.com/search?q=Pennsylvania+aquatic+toxins+fish+shellfish+advisory,EISE,https://www.google.com/search?q=Pennsylvania+ciguatera+fish+shellfish+advisory,PA,"<a target=""_blank"" href=""http://www.pgc.state.pa.us/portal/server.pt/community/pgc/9106"">PA</a>",https://www.google.com/search?q=Pennsylvania+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Pennsylvania+,https://www.nps.gov/EISE/contacts.htm,Eisenhower National Historic Site,https://www.google.com/search?q=Pennsylvania+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=PA&status=listed,No,https://www.nps.gov/EISE/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,NE,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/EISE,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FEISE,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/EISE,https://www.google.com/search?q=fish+species+in+Pennsylvania,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/EISE,0,https://www.google.com/search?q=Pennsylvania+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/EISE,https://www.google.com/search?q=fish+species+in+Eisenhower+National+Historic+Site,-77.2650810238701,39.79577487321188
https://www.google.com/search?q=Pennsylvania+aquatic+toxins+fish+shellfish+advisory,FONE,https://www.google.com/search?q=Pennsylvania+ciguatera+fish+shellfish+advisory,PA,"<a target=""_blank"" href=""http://www.fish.state.pa.us/"">PA</a>",https://www.google.com/search?q=Pennsylvania+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Pennsylvania+,https://www.nps.gov/FONE/contacts.htm,Fort Necessity National Battlefield,https://www.google.com/search?q=Pennsylvania+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=PA&status=listed,No,https://www.nps.gov/FONE/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,NE,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/FONE,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FFONE,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/FONE,https://www.google.com/search?q=fish+species+in+Pennsylvania,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/FONE,0,https://www.google.com/search?q=Pennsylvania+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/FONE,https://www.google.com/search?q=fish+species+in+Fort+Necessity+National+Battlefield,-79.58869069791734,39.8100374868406
https://www.google.com/search?q=California+aquatic+toxins+fish+shellfish+advisory,PINN,https://www.google.com/search?q=California+ciguatera+fish+shellfish+advisory,CA,"<a target=""_blank"" href=""http://www.dfg.ca.gov/"">CA</a>",https://www.google.com/search?q=California+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,California+,https://www.nps.gov/PINN/contacts.htm,Pinnacles National Park,https://www.google.com/search?q=California+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=CA&status=listed,No,https://www.nps.gov/PINN/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,PW,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/PINN,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FPINN,https://www.nps.gov/PINN/learn/nature/fish.htm,https://www.google.com/search?q=fish+species+in+California,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/PINN,0,https://www.google.com/search?q=California+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/PINN,https://www.google.com/search?q=fish+species+in+Pinnacles+National+Park,-121.1809923677036,36.49021461890959
https://www.google.com/search?q=Virgin+Islands+aquatic+toxins+fish+shellfish+advisory,VIIS,https://www.google.com/search?q=Virgin+Islands+ciguatera+fish+shellfish+advisory,VI,"<a target=""_blank"" href=""http://dpnr.vi.gov/fish-and-wildlife/"">VI</a>",https://www.google.com/search?q=Virgin+Islands+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Virgin+Islands+,https://www.nps.gov/VIIS/contacts.htm,Virgin Islands National Park,https://www.google.com/search?q=Virgin+Islands+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=VI&status=listed,Yes,https://www.nps.gov/VIIS/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,SE,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/VIIS,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FVIIS,https://www.nps.gov/VIIS/learn/nature/fish.htm,https://www.google.com/search?q=fish+species+in+Virgin+Islands,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/VIIS,1,https://www.google.com/search?q=Virgin+Islands+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/VIIS,https://www.google.com/search?q=fish+species+in+Virgin+Islands+National+Park,-64.74194396843933,18.342793452156116
https://www.google.com/search?q=Colorado+aquatic+toxins+fish+shellfish+advisory,ROMO,https://www.google.com/search?q=Colorado+ciguatera+fish+shellfish+advisory,CO,"<a target=""_blank"" href=""http://dnr.state.co.us/Pages/DNRDefault.aspx"">CO</a>",https://www.google.com/search?q=Colorado+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Colorado+,https://www.nps.gov/ROMO/contacts.htm,Rocky Mountain National Park,https://www.google.com/search?q=Colorado+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=CO&status=listed,No,https://www.nps.gov/ROMO/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,IM,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/ROMO,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FROMO,https://www.nps.gov/ROMO/learn/nature/fish.htm,https://www.google.com/search?q=fish+species+in+Colorado,https://www.nps.gov/ROMO/planyourvisit/fishing.htm,0,https://www.google.com/search?q=Colorado+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/ROMO,https://www.google.com/search?q=fish+species+in+Rocky+Mountain+National+Park,-105.6977690131294,40.35565994574995
https://www.google.com/search?q=Alaska+aquatic+toxins+fish+shellfish+advisory,WRST,https://www.google.com/search?q=Alaska+ciguatera+fish+shellfish+advisory,AK,"<a target=""_blank"" href=""http://www.adfg.alaska.gov/"">AK</a>",https://www.google.com/search?q=Alaska+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Alaska+,https://www.nps.gov/WRST/contacts.htm,Wrangell - St Elias National Park & Preserve,https://www.google.com/search?q=Alaska+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=AK&status=listed,Yes,https://www.nps.gov/WRST/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,AK,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/WRST,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FWRST,https://www.nps.gov/WRST/learn/nature/fish.htm,https://www.google.com/search?q=fish+species+in+Alaska,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/WRST,1,https://www.google.com/search?q=Alaska+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/WRST,https://www.google.com/search?q=fish+species+in+Wrangell+-+St+Elias+National+Park+&+Preserve,-142.1319885920998,60.69186128407108
https://www.google.com/search?q=Alaska+aquatic+toxins+fish+shellfish+advisory,KLGO,https://www.google.com/search?q=Alaska+ciguatera+fish+shellfish+advisory,AK,"<a target=""_blank"" href=""http://www.adfg.alaska.gov/"">AK</a>",https://www.google.com/search?q=Alaska+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Alaska+,https://www.nps.gov/KLGO/contacts.htm,Klondike Gold Rush National Historical Park,https://www.google.com/search?q=Alaska+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=AK&status=listed,Yes,https://www.nps.gov/KLGO/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,AK,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/KLGO,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FKLGO,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/KLGO,https://www.google.com/search?q=fish+species+in+Alaska,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/KLGO,1,https://www.google.com/search?q=Alaska+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/KLGO,https://www.google.com/search?q=fish+species+in+Klondike+Gold+Rush+National+Historical+Park,-135.29263670741807,59.6315870300175
https://www.google.com/search?q=Alaska+aquatic+toxins+fish+shellfish+advisory,GLBA,https://www.google.com/search?q=Alaska+ciguatera+fish+shellfish+advisory,AK,"<a target=""_blank"" href=""http://www.adfg.alaska.gov/"">AK</a>",https://www.google.com/search?q=Alaska+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Alaska+,https://www.nps.gov/GLBA/contacts.htm,Glacier Bay National Park & Preserve,https://www.google.com/search?q=Alaska+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=AK&status=listed,Yes,https://www.nps.gov/GLBA/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,AK,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/GLBA,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FGLBA,https://www.nps.gov/GLBA/learn/nature/fish.htm,https://www.google.com/search?q=fish+species+in+Alaska,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/GLBA,1,https://www.google.com/search?q=Alaska+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/GLBA,https://www.google.com/search?q=fish+species+in+Glacier+Bay+National+Park+&+Preserve,-136.81092942295447,58.79143941589638
https://www.google.com/search?q=Alaska+aquatic+toxins+fish+shellfish+advisory,GAAR,https://www.google.com/search?q=Alaska+ciguatera+fish+shellfish+advisory,AK,"<a target=""_blank"" href=""http://www.adfg.alaska.gov/"">AK</a>",https://www.google.com/search?q=Alaska+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Alaska+,https://www.nps.gov/GAAR/contacts.htm,Gates Of The Arctic National Park & Preserve,https://www.google.com/search?q=Alaska+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=AK&status=listed,No,https://www.nps.gov/GAAR/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,AK,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/GAAR,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FGAAR,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/GAAR,https://www.google.com/search?q=fish+species+in+Alaska,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/GAAR,0,https://www.google.com/search?q=Alaska+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/GAAR,https://www.google.com/search?q=fish+species+in+Gates+Of+The+Arctic+National+Park+&+Preserve,-153.38690315055993,67.86900574182158
https://www.google.com/search?q=Alaska+aquatic+toxins+fish+shellfish+advisory,YUCH,https://www.google.com/search?q=Alaska+ciguatera+fish+shellfish+advisory,AK,"<a target=""_blank"" href=""http://www.adfg.alaska.gov/"">AK</a>",https://www.google.com/search?q=Alaska+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Alaska+,https://www.nps.gov/YUCH/contacts.htm,Yukon - Charley Rivers National Preserve,https://www.google.com/search?q=Alaska+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=AK&status=listed,No,https://www.nps.gov/YUCH/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,AK,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/YUCH,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FYUCH,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/YUCH,https://www.google.com/search?q=fish+species+in+Alaska,https://www.nps.gov/YUCH/planyourvisit/fishing.htm,0,https://www.google.com/search?q=Alaska+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/YUCH,https://www.google.com/search?q=fish+species+in+Yukon+-+Charley+Rivers+National+Preserve,-142.79842764741795,65.08978638913061
https://www.google.com/search?q=Alaska+aquatic+toxins+fish+shellfish+advisory,KATM,https://www.google.com/search?q=Alaska+ciguatera+fish+shellfish+advisory,AK,"<a target=""_blank"" href=""http://www.adfg.alaska.gov/"">AK</a>",https://www.google.com/search?q=Alaska+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Alaska+,https://www.nps.gov/KATM/contacts.htm,Katmai National Park & Preserve,https://www.google.com/search?q=Alaska+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=AK&status=listed,Yes,https://www.nps.gov/KATM/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,AK,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/KATM,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FKATM,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/KATM,https://www.google.com/search?q=fish+species+in+Alaska,https://www.nps.gov/KATM/planyourvisit/fishing.htm,1,https://www.google.com/search?q=Alaska+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/KATM,https://www.google.com/search?q=fish+species+in+Katmai+National+Park+&+Preserve,-154.97963384002966,58.56275320859373
https://www.google.com/search?q=Alaska+aquatic+toxins+fish+shellfish+advisory,KEFJ,https://www.google.com/search?q=Alaska+ciguatera+fish+shellfish+advisory,AK,"<a target=""_blank"" href=""http://www.adfg.alaska.gov/"">AK</a>",https://www.google.com/search?q=Alaska+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Alaska+,https://www.nps.gov/KEFJ/contacts.htm,Kenai Fjords National Park,https://www.google.com/search?q=Alaska+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=AK&status=listed,Yes,https://www.nps.gov/KEFJ/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,AK,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/KEFJ,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FKEFJ,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/KEFJ,https://www.google.com/search?q=fish+species+in+Alaska,https://www.nps.gov/KEFJ/planyourvisit/fishing.htm,1,https://www.google.com/search?q=Alaska+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/KEFJ,https://www.google.com/search?q=fish+species+in+Kenai+Fjords+National+Park,-149.88152448866418,59.953208123556124
https://www.google.com/search?q=Alaska+aquatic+toxins+fish+shellfish+advisory,LACL,https://www.google.com/search?q=Alaska+ciguatera+fish+shellfish+advisory,AK,"<a target=""_blank"" href=""http://www.adfg.alaska.gov/"">AK</a>",https://www.google.com/search?q=Alaska+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Alaska+,https://www.nps.gov/LACL/contacts.htm,Lake Clark National Park & Preserve,https://www.google.com/search?q=Alaska+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=AK&status=listed,Yes,https://www.nps.gov/LACL/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,AK,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/LACL,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FLACL,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/LACL,https://www.google.com/search?q=fish+species+in+Alaska,https://www.nps.gov/LACL/planyourvisit/fishing.htm,1,https://www.google.com/search?q=Alaska+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/LACL,https://www.google.com/search?q=fish+species+in+Lake+Clark+National+Park+&+Preserve,-153.24881470733285,60.54728570267309
